task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
387	fd/59828e	79218	NFCORE_RNASEQ:RNASEQ:DUPRADAR (32701R4D4)	COMPLETED	0	2023-04-23 20:09:12.741	33m 20s	3m 54s	106.4%	325.8 MB	5.9 GB	7.7 GB	858.1 MB
334	33/f77f3f	79219	NFCORE_RNASEQ:RNASEQ:DUPRADAR (32G0R4D3)	COMPLETED	0	2023-04-23 20:09:32.724	33m 50s	4m 45s	103.6%	320.1 MB	5.9 GB	8.8 GB	585 MB
470	19/f769c1	79221	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (WT70R1D3)	COMPLETED	0	2023-04-23 20:12:17.712	33m 20s	2m 11s	104.9%	116.1 MB	1.6 GB	2.4 GB	1.2 KB
462	71/a779be	79213	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (32G0R3D3)	COMPLETED	0	2023-04-23 20:03:12.732	45m 55s	20m 58s	87.1%	7.6 GB	43.2 GB	29.4 GB	26.6 GB
486	d2/5bb8dc	79226	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (3270R1D3)	COMPLETED	0	2023-04-23 20:18:07.720	32m 55s	1m 54s	105.3%	112.1 MB	1.6 GB	2.1 GB	1.2 KB
388	2a/97c99d	79228	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (32701R4D4)	COMPLETED	0	2023-04-23 20:20:22.714	30m 55s	15s	137.7%	8.4 MB	220.9 MB	1.6 GB	414.5 KB
393	96/e8b57b	79229	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (32G0R1D4)	COMPLETED	0	2023-04-23 20:21:12.713	30m 10s	3s	128.4%	8.5 MB	220.9 MB	288.7 MB	147.1 KB
210	d0/4c1f38	79220	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (WT70R3D3)	COMPLETED	0	2023-04-23 20:10:18.677	41m 59s	9m 46s	199.5%	24.4 GB	45.9 GB	4.4 GB	2.4 GB
277	1a/52f96c	79223	NFCORE_RNASEQ:RNASEQ:DUPRADAR (WT70R3D4)	COMPLETED	0	2023-04-23 20:16:07.711	36m 10s	6m 40s	104.5%	361.1 MB	5.9 GB	15.2 GB	3.5 GB
212	ca/7e9397	79230	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (WT7005R1D4)	COMPLETED	0	2023-04-23 20:21:27.720	31m 5s	1m 8s	508.5%	2.6 GB	3 GB	1.8 GB	1.6 MB
490	5c/f6e8e2	79233	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (3270R1D3)	COMPLETED	0	2023-04-23 20:23:02.915	30m 45s	1m 25s	114.0%	115.5 MB	1.6 GB	2.1 GB	4.9 MB
307	54/d5761c	79234	NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (WT7005R1D3)	COMPLETED	0	2023-04-23 20:23:32.714	30m 20s	1m 20s	117.9%	830.1 MB	1 GB	2.2 GB	21.1 MB
447	48/bf0e5f	79235	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDCLIP (32G0R4D3)	COMPLETED	0	2023-04-23 20:24:32.762	29m 20s	3s	98.4%	7.6 MB	18.5 MB	252.5 MB	252.5 MB
421	fb/891407	79236	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (32G0R4D3)	COMPLETED	0	2023-04-23 20:24:52.713	30m 25s	1m 26s	115.0%	115.6 MB	1.6 GB	2 GB	4.2 MB
441	87/e78717	79238	NFCORE_RNASEQ:RNASEQ:DUPRADAR (3270R1D3)	COMPLETED	0	2023-04-23 20:26:52.714	33m 50s	5m 21s	105.5%	373.5 MB	5.6 GB	13.2 GB	3.7 GB
413	e4/6f09a3	79239	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (WTG0R4D3)	COMPLETED	0	2023-04-23 20:27:12.715	33m 50s	17s	138.9%	11.7 MB	220.9 MB	1.9 GB	438.6 KB
446	3c/d37e33	79240	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDCLIP (32G0R4D3)	COMPLETED	0	2023-04-23 20:28:03.321	32m 59s	3s	97.5%	7.6 MB	18.5 MB	252.5 MB	252.4 MB
483	53/320ffd	79232	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (3270R3D3)	COMPLETED	0	2023-04-23 20:23:02.715	38m 25s	9m 8s	91.1%	9.3 GB	43.4 GB	13.3 GB	12.1 GB
482	67/eedcfb	79241	NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (3270R3D3)	COMPLETED	0	2023-04-23 20:28:07.715	33m 45s	47s	120.0%	739.4 MB	908.2 MB	1.3 GB	21 MB
416	9c/a430bd	79252	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDCLIP (WT701R3D4)	COMPLETED	0	2023-04-23 20:36:42.768	25m 15s	3s	97.5%	7.6 MB	18.5 MB	242.8 MB	242.7 MB
369	47/f2d0e2	79251	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (WT7005R3D4)	COMPLETED	0	2023-04-23 20:36:37.724	25m 50s	28s	135.3%	17.4 MB	220.9 MB	3.1 GB	681.5 KB
443	af/7a2822	79253	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDCLIP (WT7005R3D4)	COMPLETED	0	2023-04-23 20:38:37.714	23m 55s	4s	98.5%	7.6 MB	18.5 MB	303.5 MB	303.4 MB
444	ea/ac2dec	79254	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDCLIP (WT7005R1D3)	COMPLETED	0	2023-04-23 20:38:37.912	23m 55s	2s	97.2%	7.6 MB	18.5 MB	242.1 MB	242 MB
298	5e/ad5ef3	79258	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (32G0R1D4)	COMPLETED	0	2023-04-23 20:42:32.734	20m 30s	28s	398.0%	2.5 GB	3 GB	422.3 MB	1.5 MB
385	8c/fe3be4	79259	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDCLIP (WT7005R3D3)	COMPLETED	0	2023-04-23 20:43:22.763	19m 45s	4s	84.3%	7.6 MB	18.5 MB	282.8 MB	282.8 MB
410	1b/0f0f0d	79262	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (WT701R4D4)	COMPLETED	0	2023-04-23 20:45:37.962	17m 45s	11s	129.5%	12.8 MB	220.9 MB	1 GB	381.9 KB
480	93/f97f65	79250	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (3270R3D3)	COMPLETED	0	2023-04-23 20:34:12.731	29m 55s	2m 35s	112.5%	2.3 GB	3 GB	2.9 GB	770.6 MB
304	19/04d755	79266	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (32G0R4D4)	COMPLETED	0	2023-04-23 20:49:07.715	15m 45s	1m 31s	109.0%	115.9 MB	1.6 GB	1.7 GB	1.2 KB
396	6e/17491a	79270	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (WT7005R4D3)	COMPLETED	0	2023-04-23 20:51:02.714	13m 55s	46s	125.0%	1.5 GB	3.1 GB	502.7 MB	77.2 KB
458	c8/898225	79237	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (32701R1D4)	COMPLETED	0	2023-04-23 20:24:57.714	40m 25s	11m 28s	211.2%	26.1 GB	46.1 GB	5.1 GB	2.7 GB
478	9e/980c30	79275	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (WT70R4D3)	COMPLETED	0	2023-04-23 20:52:17.715	13m 20s	11s	126.7%	14 MB	220.9 MB	1.1 GB	408.8 KB
474	41/beed92	79276	NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (WT70R4D3)	COMPLETED	0	2023-04-23 20:52:17.921	14m	38s	122.7%	612.3 MB	858.3 MB	1.1 GB	20.9 MB
300	5c/04549b	79272	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (32G0R4D4)	COMPLETED	0	2023-04-23 20:51:17.716	16m 15s	2m 36s	107.9%	5.4 GB	7 GB	1.7 GB	122.2 KB
403	1a/848c43	79277	NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (WTG0R4D4)	COMPLETED	0	2023-04-23 20:52:32.716	15m 5s	1m 20s	119.9%	846.1 MB	1.1 GB	2.3 GB	21.1 MB
389	e4/d5c336	79273	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (32701R4D4)	COMPLETED	0	2023-04-23 20:51:22.715	16m 50s	3m 15s	110.5%	2.5 GB	3.1 GB	3.7 GB	863.6 MB
505	eb/6e5744	79281	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT (32701R4D4)	COMPLETED	0	2023-04-23 20:53:52.911	14m 25s	2s	421.9%	112 MB	1.6 GB	37.1 MB	699 B
502	3d/b78098	79280	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (32701R4D4)	COMPLETED	0	2023-04-23 20:53:52.712	15m 10s	1m 26s	109.2%	113.9 MB	1.6 GB	1.6 GB	1.2 KB
467	9a/817622	79284	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION (WT70R1D3)	COMPLETED	0	2023-04-23 20:55:17.717	15m 5s	1m 58s	110.8%	226.6 MB	1.7 GB	2.4 GB	16.2 KB
471	39/569043	79279	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (WT70R1D3)	COMPLETED	0	2023-04-23 20:53:47.715	17m 35s	3m 49s	105.5%	6.8 GB	8.4 GB	2.4 GB	125.8 KB
350	89/e3bc9e	79289	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (WT70R4D3)	COMPLETED	0	2023-04-23 21:01:02.919	10m 30s	10s	135.8%	13.8 MB	220.9 MB	1012.1 MB	400.5 KB
395	21/2d4039	79290	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (WT7005R4D3)	COMPLETED	0	2023-04-23 21:01:27.720	10m 35s	25s	133.0%	114.1 MB	1.6 GB	497 MB	1.2 KB
434	c0/e53bf2	79291	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION (WT701R3D4)	COMPLETED	0	2023-04-23 21:01:52.717	11m 55s	1m 41s	112.7%	210.5 MB	1.7 GB	2.1 GB	16.5 KB
379	65/2d8226	79287	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (WT70R1D3)	COMPLETED	0	2023-04-23 21:00:42.716	13m 10s	4m 45s	109.8%	3.3 GB	3.9 GB	5.4 GB	1.1 GB
302	dc/70fcc2	79293	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT (32G0R4D4)	COMPLETED	0	2023-04-23 21:02:27.721	11m 30s	3s	431.3%	113.9 MB	1.6 GB	34.2 MB	701 B
399	5c/29da37	79294	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (WT7005R4D3)	COMPLETED	0	2023-04-23 21:02:32.720	11m 45s	21s	158.6%	183.9 MB	2.8 GB	504.2 MB	2.1 MB
398	d9/27d70a	79295	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (WT7005R4D3)	COMPLETED	0	2023-04-23 21:02:32.914	12m 25s	33s	125.6%	173.4 MB	1.7 GB	507.2 MB	1.6 KB
508	21/192ff4	79297	NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (WT70R3D3)	COMPLETED	0	2023-04-23 21:03:07.714	13m 15s	1m 25s	118.5%	895.6 MB	1.1 GB	2.4 GB	21.7 MB
477	67/fa2248	79292	NFCORE_RNASEQ:RNASEQ:DUPRADAR (WT70R4D3)	COMPLETED	0	2023-04-23 21:01:57.732	14m 30s	2m 41s	110.9%	349.9 MB	5.5 GB	6.8 GB	1.9 GB
452	b7/3470b8	79298	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT (WTG0R4D4)	COMPLETED	0	2023-04-23 21:03:22.725	13m 10s	3s	389.7%	116 MB	1.6 GB	35.2 MB	702 B
473	f7/bcd21c	79296	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (WT7005R3D3)	COMPLETED	0	2023-04-23 21:03:02.730	13m 35s	15s	94.3%	16.3 MB	42.8 MB	848.7 MB	54.7 MB
456	c8/7ed51c	79299	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDCLIP (32G0R4D4)	COMPLETED	0	2023-04-23 21:04:07.716	12m 30s	3s	75.0%	7.6 MB	18.5 MB	228.4 MB	228.3 MB
497	37/b5d0b5	79301	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDCLIP (WTG0R4D4)	COMPLETED	0	2023-04-23 21:04:57.721	11m 45s	3s	90.9%	7.6 MB	18.5 MB	265.3 MB	265.2 MB
457	19/fd18cf	79300	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (32701R1D4)	COMPLETED	0	2023-04-23 21:04:52.717	12m 10s	24s	139.1%	18.6 MB	220.9 MB	2.5 GB	699.7 KB
453	34/8551cf	79303	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (WTG0R4D4)	COMPLETED	0	2023-04-23 21:05:37.716	13m	1m 34s	113.1%	117.6 MB	1.6 GB	2.3 GB	4.7 MB
317	da/21d749	79304	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (WT7005R4D4)	COMPLETED	0	2023-04-23 21:06:17.720	13m 20s	58s	567.7%	5.1 GB	6.1 GB	5.1 GB	3.4 GB
349	7c/b1e347	79288	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (32G0R1D3)	COMPLETED	0	2023-04-23 21:01:02.713	18m 45s	9m 17s	204.9%	23.5 GB	45.9 GB	4.2 GB	2.2 GB
394	03/653644	79305	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (32G0R1D4)	COMPLETED	0	2023-04-23 21:07:32.724	13m 25s	1m 19s	182.1%	16.9 GB	45.7 GB	605.1 MB	310.7 MB
519	94/2f1b1c	79302	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (WT7005R3D4)	COMPLETED	0	2023-04-23 21:05:22.715	16m 15s	4m 52s	104.3%	8.5 GB	10.1 GB	3.1 GB	134.4 KB
534	e8/b6748c	79309	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE (WT70R4D3)	COMPLETED	0	2023-04-23 21:08:12.848	13m 30s	44s	128.4%	320.1 MB	1.9 GB	143.5 MB	72.6 MB
370	fb/c77d66	79310	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (32701R3D4)	COMPLETED	0	2023-04-23 21:08:18.578	13m 39s	18s	138.9%	12.4 MB	220.9 MB	2 GB	495.3 KB
299	4f/302cc1	79311	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE (32G0R4D4)	COMPLETED	0	2023-04-23 21:09:02.721	13m 30s	44s	128.5%	467.2 MB	3.5 GB	146.1 MB	72.4 MB
475	96/35cd19	79313	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (WT70R4D3)	COMPLETED	0	2023-04-23 21:10:22.989	13m 50s	2m 16s	113.6%	2.2 GB	2.9 GB	2.5 GB	734.1 MB
464	ad/5275ba	79306	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (32G0R3D3)	COMPLETED	0	2023-04-23 21:07:37.744	17m 31s	5m 15s	109.6%	3.6 GB	4.4 GB	6.1 GB	1.2 GB
484	10/cd79f0	79317	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (3270R1D3)	COMPLETED	0	2023-04-23 21:11:32.716	16m 6s	3m 19s	106.2%	6.3 GB	7.8 GB	2.1 GB	120.5 KB
489	28/101144	79321	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION (3270R1D3)	COMPLETED	0	2023-04-23 21:13:47.719	15m 36s	1m 39s	113.1%	212.7 MB	1.7 GB	2.1 GB	16.6 KB
528	63/a43090	79320	NFCORE_RNASEQ:RNASEQ:DUPRADAR (32701R1D4)	COMPLETED	0	2023-04-23 21:12:03.211	20m 11s	7m 3s	103.8%	370 MB	5.6 GB	16.9 GB	4.5 GB
516	f9/d7fb15	79322	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (WT7005R3D4)	COMPLETED	0	2023-04-23 21:13:52.715	18m 46s	3m 15s	104.4%	173.4 MB	1.7 GB	3.1 GB	1.6 KB
537	a4/0dadbb	79324	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (WT70R4D3)	COMPLETED	0	2023-04-23 21:14:17.736	19m 21s	57s	114.5%	114.1 MB	1.6 GB	1.1 GB	1.2 KB
237	cf/45a23e	79323	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (WTG0R1D4)	COMPLETED	0	2023-04-23 21:13:57.717	20m 6s	1m 46s	516.5%	2.5 GB	3 GB	2.7 GB	1.6 MB
493	1a/b9fcdb	79326	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (WT7005R4D3)	COMPLETED	0	2023-04-23 21:16:22.713	17m 51s	4s	97.9%	16.1 MB	42.7 MB	241.3 MB	15 MB
524	2c/2ff08d	79327	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDCLIP (3270R3D3)	COMPLETED	0	2023-04-23 21:16:27.713	17m 51s	2s	89.1%	7.6 MB	18.5 MB	192.8 MB	192.7 MB
290	ae/24dac1	79328	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (WT7005R3D3)	COMPLETED	0	2023-04-23 21:16:32.713	18m 16s	29s	136.9%	19.3 MB	220.9 MB	3.1 GB	722.6 KB
337	18/d52caa	79315	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (32G0R4D3)	COMPLETED	0	2023-04-23 21:11:22.717	26m 6s	14m 52s	87.8%	7.1 GB	43.3 GB	21.3 GB	19.2 GB
414	a7/e866d9	79329	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (WTG0R4D3)	COMPLETED	0	2023-04-23 21:16:37.720	26m 31s	8m 19s	198.4%	22.3 GB	45.9 GB	3.8 GB	2 GB
468	44/f94e7b	79331	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE (WT70R1D3)	COMPLETED	0	2023-04-23 21:16:42.714	27m 16s	46s	122.8%	321.4 MB	1.9 GB	145.1 MB	71.5 MB
465	df/bb1c22	79332	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (32G0R3D3)	COMPLETED	0	2023-04-23 21:17:02.725	27m 21s	25s	138.4%	13.9 MB	220.9 MB	2.8 GB	558.9 KB
273	86/10b94f	79334	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (WT70R4D4)	COMPLETED	0	2023-04-23 21:18:37.722	31m 51s	6m 3s	177.3%	19.5 GB	45.9 GB	2.7 GB	1.4 GB
540	8d/afc2c8	79336	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDCLIP (WT70R1D3)	COMPLETED	0	2023-04-23 21:19:37.712	30m 56s	3s	92.7%	7.6 MB	18.5 MB	279.8 MB	279.7 MB
506	c0/12baf0	79325	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (WT70R3D3)	COMPLETED	0	2023-04-23 21:14:57.735	36m 1s	17m 18s	88.0%	6 GB	43.3 GB	25.3 GB	22.9 GB
439	e0/c6d1b8	79337	NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (3270R1D3)	COMPLETED	0	2023-04-23 21:19:47.721	32m 1s	1m 16s	118.0%	864 MB	1.1 GB	2.1 GB	21.5 MB
504	6d/8b7c85	79339	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE (32701R4D4)	COMPLETED	0	2023-04-23 21:20:57.713	30m 51s	48s	120.0%	317.9 MB	1.9 GB	156.2 MB	72.4 MB
503	1f/3447e0	79341	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (32701R4D4)	COMPLETED	0	2023-04-23 21:21:42.727	32m 1s	1m 48s	107.8%	175.3 MB	1.7 GB	1.7 GB	1.6 KB
408	c9/b48e89	79342	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (3270R3D3)	COMPLETED	0	2023-04-23 21:21:57.717	31m 56s	11s	138.6%	13.5 MB	220.9 MB	1.2 GB	409.5 KB
544	4c/e21c7e	79343	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (WT7005R4D4)	COMPLETED	0	2023-04-23 21:22:32.714	31m 41s	15s	139.5%	14.6 MB	220.9 MB	1.6 GB	760.4 KB
485	65/4ae598	79344	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT (3270R1D3)	COMPLETED	0	2023-04-23 21:24:12.960	30m 6s	2s	448.0%	112 MB	1.6 GB	34.3 MB	701 B
287	d3/96ffe7	79345	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (3270R3D4)	COMPLETED	0	2023-04-23 21:25:09.039	31m 40s	2m 28s	113.1%	2.3 GB	3.1 GB	2.8 GB	766.1 MB
548	d5/d1b500	79351	NFCORE_RNASEQ:RNASEQ:DUPRADAR (32G0R1D3)	COMPLETED	0	2023-04-23 21:27:38.912	34m 25s	5m 13s	105.3%	286.1 MB	5.5 GB	9.6 GB	524.9 MB
521	69/f0de7a	79352	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (WT7005R3D4)	COMPLETED	0	2023-04-23 21:29:23.916	33m	16s	98.9%	48.6 MB	75 MB	910.3 MB	58.4 MB
498	ef/6b8c67	79356	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDCLIP (WTG0R4D4)	COMPLETED	0	2023-04-23 21:32:13.916	30m 15s	3s	93.5%	7.6 MB	18.5 MB	265.3 MB	265.3 MB
440	b0/00c76d	79340	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (3270R1D3)	COMPLETED	0	2023-04-23 21:21:37.794	45m 21s	15m 5s	89.8%	6.6 GB	43.2 GB	22.4 GB	20.3 GB
495	6f/c16dea	79358	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (32G0R4D4)	COMPLETED	0	2023-04-23 21:33:38.915	33m 35s	12s	98.4%	41.7 MB	68.1 MB	685 MB	46.3 MB
526	94/2bb1f4	79357	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (32701R1D4)	COMPLETED	0	2023-04-23 21:32:38.916	35m 5s	5m 12s	108.4%	3.2 GB	3.9 GB	6 GB	1.1 GB
380	33/265bdb	79361	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (WT70R1D3)	COMPLETED	0	2023-04-23 21:34:13.920	51m 40s	18m 5s	84.9%	8.2 GB	43.2 GB	26.2 GB	23.8 GB
530	bd/b35f83	79360	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (32701R1D4)	COMPLETED	0	2023-04-23 21:34:04.607	53m 39s	20m 28s	87.7%	8.8 GB	43.4 GB	29.6 GB	26.8 GB
469	f6/34a5e1	79362	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (WT70R1D3)	COMPLETED	0	2023-04-23 21:34:18.916	54m 15s	2m 38s	104.7%	175.4 MB	1.7 GB	2.5 GB	1.6 KB
553	7c/7bacf5	79363	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (32G0R1D4)	COMPLETED	0	2023-04-23 21:34:48.913	54m 35s	1m 35s	131.5%	8.3 GB	43.2 GB	3.1 GB	2.8 GB
560	98/7d1c99	79376	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDGRAPHTOBIGWIG (3270R3D3)	COMPLETED	0	2023-04-23 21:43:08.914	46m 25s	10s	92.0%	24.9 MB	51.3 MB	578.3 MB	32.3 MB
325	5e/bc5c5e	79377	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (3270R4D3)	COMPLETED	0	2023-04-23 21:43:58.913	45m 45s	9s	127.5%	10.8 MB	220.9 MB	945.9 MB	321.3 KB
402	93/12b0cc	79378	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDGRAPHTOBIGWIG (WT70R3D4)	COMPLETED	0	2023-04-23 21:44:23.915	45m 40s	16s	99.6%	52.5 MB	79 MB	933.3 MB	61.8 MB
