gene_id	chromosome	start	end	width	source	type	score	phase	transcript_id
jgi|Aurli1|64230|gw1.5.634.1	scaffold_5	2390344	2391660	1317	prediction	transcript	NA	NA	mRNA_4224
jgi|Aurli1|138095|estExt_fgenesh1_kg.C_50296	scaffold_5	2393614	2394738	1125	prediction	transcript	NA	NA	mRNA_4225
jgi|Aurli1|3868|gm1.3868_g	scaffold_5	2395154	2395612	459	prediction	transcript	NA	NA	mRNA_4226
jgi|Aurli1|32157|fgenesh1_pg.5_#_508	scaffold_5	2395709	2397853	2145	prediction	transcript	NA	NA	mRNA_4227
jgi|Aurli1|32158|fgenesh1_pg.5_#_509	scaffold_5	2398368	2399726	1359	prediction	transcript	NA	NA	mRNA_4228
jgi|Aurli1|73712|e_gw1.5.618.1	scaffold_5	2399870	2400581	712	prediction	transcript	NA	NA	mRNA_4229
jgi|Aurli1|32160|fgenesh1_pg.5_#_511	scaffold_5	2401195	2402928	1734	prediction	transcript	NA	NA	mRNA_4230
jgi|Aurli1|60421|gw1.5.429.1	scaffold_5	2403781	2404179	399	prediction	transcript	NA	NA	mRNA_4231
jgi|Aurli1|138096|estExt_fgenesh1_kg.C_50297	scaffold_5	2407749	2410366	2618	prediction	transcript	NA	NA	mRNA_4232
jgi|Aurli1|3875|gm1.3875_g	scaffold_5	2410924	2411421	498	prediction	transcript	NA	NA	mRNA_4233
jgi|Aurli1|138097|estExt_fgenesh1_kg.C_50298	scaffold_5	2411833	2413742	1910	prediction	transcript	NA	NA	mRNA_4234
jgi|Aurli1|32165|fgenesh1_pg.5_#_516	scaffold_5	2414416	2414775	360	prediction	transcript	NA	NA	mRNA_4235
jgi|Aurli1|3877|gm1.3877_g	scaffold_5	2419447	2421501	2055	prediction	transcript	NA	NA	mRNA_4236
jgi|Aurli1|138099|estExt_fgenesh1_kg.C_50300	scaffold_5	2422704	2423713	1010	prediction	transcript	NA	NA	mRNA_4237
jgi|Aurli1|122619|estExt_fgenesh1_pm.C_50284	scaffold_5	2424358	2425785	1428	prediction	transcript	NA	NA	mRNA_4238
jgi|Aurli1|32169|fgenesh1_pg.5_#_520	scaffold_5	2425896	2426628	733	prediction	transcript	NA	NA	mRNA_4239
jgi|Aurli1|104016|estExt_Genewise1Plus.C_5_t20224	scaffold_5	2427407	2428119	713	prediction	transcript	NA	NA	mRNA_4240
jgi|Aurli1|32171|fgenesh1_pg.5_#_522	scaffold_5	2428600	2428953	354	prediction	transcript	NA	NA	mRNA_4241
jgi|Aurli1|43735|fgenesh1_kg.5_#_303_#_isotig02820	scaffold_5	2431068	2433850	2783	prediction	transcript	NA	NA	mRNA_4242
jgi|Aurli1|32173|fgenesh1_pg.5_#_524	scaffold_5	2433934	2435985	2052	prediction	transcript	NA	NA	mRNA_4243
jgi|Aurli1|32174|fgenesh1_pg.5_#_525	scaffold_5	2436778	2442004	5227	prediction	transcript	NA	NA	mRNA_4244
jgi|Aurli1|138103|estExt_fgenesh1_kg.C_50304	scaffold_5	2442173	2442638	466	prediction	transcript	NA	NA	mRNA_4245
jgi|Aurli1|3884|gm1.3884_g	scaffold_5	2445273	2448449	3177	prediction	transcript	NA	NA	mRNA_4246
jgi|Aurli1|73152|e_gw1.5.364.1	scaffold_5	2450238	2451044	807	prediction	transcript	NA	NA	mRNA_4247
jgi|Aurli1|32178|fgenesh1_pg.5_#_529	scaffold_5	2454808	2455137	330	prediction	transcript	NA	NA	mRNA_4248
jgi|Aurli1|73481|e_gw1.5.439.1	scaffold_5	2459611	2459799	189	prediction	transcript	NA	NA	mRNA_4249
jgi|Aurli1|138105|estExt_fgenesh1_kg.C_50306	scaffold_5	2463112	2464314	1203	prediction	transcript	NA	NA	mRNA_4250
jgi|Aurli1|50759|gw1.5.58.1	scaffold_5	2466058	2467071	1014	prediction	transcript	NA	NA	mRNA_4251
jgi|Aurli1|129847|estExt_fgenesh1_pg.C_5_t20033	scaffold_5	2467940	2473386	5447	prediction	transcript	NA	NA	mRNA_4252
jgi|Aurli1|3890|gm1.3890_g	scaffold_5	2474778	2475605	828	prediction	transcript	NA	NA	mRNA_4253
jgi|Aurli1|3891|gm1.3891_g	scaffold_5	2476642	2478696	2055	prediction	transcript	NA	NA	mRNA_4254
jgi|Aurli1|66777|gw1.5.769.1	scaffold_5	2480330	2481067	738	prediction	transcript	NA	NA	mRNA_4255
jgi|Aurli1|138109|estExt_fgenesh1_kg.C_50310	scaffold_5	2488315	2489553	1239	prediction	transcript	NA	NA	mRNA_4256
jgi|Aurli1|65433|gw1.5.689.1	scaffold_5	2492198	2492437	240	prediction	transcript	NA	NA	mRNA_4257
jgi|Aurli1|73668|e_gw1.5.705.1	scaffold_5	2494312	2494521	210	prediction	transcript	NA	NA	mRNA_4258
jgi|Aurli1|145752|estExt_Genemark1.C_5_t20041	scaffold_5	2497430	2498464	1035	prediction	transcript	NA	NA	mRNA_4259
jgi|Aurli1|138111|estExt_fgenesh1_kg.C_50312	scaffold_5	2499083	2501097	2015	prediction	transcript	NA	NA	mRNA_4260
jgi|Aurli1|138112|estExt_fgenesh1_kg.C_50313	scaffold_5	2505634	2506182	549	prediction	transcript	NA	NA	mRNA_4261
jgi|Aurli1|43746|fgenesh1_kg.5_#_314_#_isotig04594	scaffold_5	2506710	2508558	1849	prediction	transcript	NA	NA	mRNA_4262
jgi|Aurli1|32192|fgenesh1_pg.5_#_543	scaffold_5	2510093	2510620	528	prediction	transcript	NA	NA	mRNA_4263
jgi|Aurli1|138114|estExt_fgenesh1_kg.C_50315	scaffold_5	2514811	2517838	3028	prediction	transcript	NA	NA	mRNA_4264
jgi|Aurli1|32194|fgenesh1_pg.5_#_545	scaffold_5	2528439	2529111	673	prediction	transcript	NA	NA	mRNA_4265
jgi|Aurli1|138116|estExt_fgenesh1_kg.C_50317	scaffold_5	2530005	2532690	2686	prediction	transcript	NA	NA	mRNA_4266
jgi|Aurli1|73017|e_gw1.5.493.1	scaffold_5	2537264	2538433	1170	prediction	transcript	NA	NA	mRNA_4267
jgi|Aurli1|73351|e_gw1.5.649.1	scaffold_5	2548256	2549986	1731	prediction	transcript	NA	NA	mRNA_4268
jgi|Aurli1|3903|gm1.3903_g	scaffold_5	2550394	2551944	1551	prediction	transcript	NA	NA	mRNA_4269
jgi|Aurli1|129858|estExt_fgenesh1_pg.C_5_t20049	scaffold_5	2552572	2554758	2187	prediction	transcript	NA	NA	mRNA_4270
jgi|Aurli1|138117|estExt_fgenesh1_kg.C_50318	scaffold_5	2554735	2556862	2128	prediction	transcript	NA	NA	mRNA_4271
jgi|Aurli1|32200|fgenesh1_pg.5_#_551	scaffold_5	2561157	2561471	315	prediction	transcript	NA	NA	mRNA_4272
jgi|Aurli1|32201|fgenesh1_pg.5_#_552	scaffold_5	2566946	2567338	393	prediction	transcript	NA	NA	mRNA_4273
jgi|Aurli1|32202|fgenesh1_pg.5_#_553	scaffold_5	2568527	2569201	675	prediction	transcript	NA	NA	mRNA_4274
jgi|Aurli1|32203|fgenesh1_pg.5_#_554	scaffold_5	2571239	2571628	390	prediction	transcript	NA	NA	mRNA_4275
jgi|Aurli1|115602|fgenesh1_pm.5_#_300	scaffold_5	2572778	2572981	204	prediction	transcript	NA	NA	mRNA_4276
jgi|Aurli1|138119|estExt_fgenesh1_kg.C_50320	scaffold_5	2573205	2575472	2268	prediction	transcript	NA	NA	mRNA_4277
jgi|Aurli1|115604|fgenesh1_pm.5_#_302	scaffold_5	2575693	2575911	219	prediction	transcript	NA	NA	mRNA_4278
jgi|Aurli1|43754|fgenesh1_kg.5_#_322_#_isotig03409	scaffold_5	2580332	2582699	2368	prediction	transcript	NA	NA	mRNA_4279
jgi|Aurli1|43755|fgenesh1_kg.5_#_323_#_isotig05333	scaffold_5	2583746	2585363	1618	prediction	transcript	NA	NA	mRNA_4280
jgi|Aurli1|115607|fgenesh1_pm.5_#_305	scaffold_5	2586549	2587265	717	prediction	transcript	NA	NA	mRNA_4281
jgi|Aurli1|138124|estExt_fgenesh1_kg.C_50325	scaffold_5	2590717	2592341	1625	prediction	transcript	NA	NA	mRNA_4282
jgi|Aurli1|3912|gm1.3912_g	scaffold_5	2593319	2594077	759	prediction	transcript	NA	NA	mRNA_4283
jgi|Aurli1|73444|e_gw1.5.664.1	scaffold_5	2594368	2594964	597	prediction	transcript	NA	NA	mRNA_4284
jgi|Aurli1|32211|fgenesh1_pg.5_#_562	scaffold_5	2595807	2599672	3866	prediction	transcript	NA	NA	mRNA_4285
jgi|Aurli1|43759|fgenesh1_kg.5_#_327_#_isotig05008	scaffold_5	2601010	2602731	1722	prediction	transcript	NA	NA	mRNA_4286
jgi|Aurli1|122643|estExt_fgenesh1_pm.C_50308	scaffold_5	2603309	2605435	2127	prediction	transcript	NA	NA	mRNA_4287
jgi|Aurli1|3917|gm1.3917_g	scaffold_5	2606352	2607127	776	prediction	transcript	NA	NA	mRNA_4288
jgi|Aurli1|3919|gm1.3919_g	scaffold_5	2610701	2611645	945	prediction	transcript	NA	NA	mRNA_4289
jgi|Aurli1|3920|gm1.3920_g	scaffold_5	2611680	2612288	609	prediction	transcript	NA	NA	mRNA_4290
jgi|Aurli1|138127|estExt_fgenesh1_kg.C_50328	scaffold_5	2613805	2614743	939	prediction	transcript	NA	NA	mRNA_4291
jgi|Aurli1|138128|estExt_fgenesh1_kg.C_50329	scaffold_5	2615426	2618206	2781	prediction	transcript	NA	NA	mRNA_4292
jgi|Aurli1|3923|gm1.3923_g	scaffold_5	2622488	2623909	1422	prediction	transcript	NA	NA	mRNA_4293
jgi|Aurli1|115614|fgenesh1_pm.5_#_312	scaffold_5	2628308	2630172	1865	prediction	transcript	NA	NA	mRNA_4294
jgi|Aurli1|32218|fgenesh1_pg.5_#_569	scaffold_5	2630357	2632342	1986	prediction	transcript	NA	NA	mRNA_4295
jgi|Aurli1|32219|fgenesh1_pg.5_#_570	scaffold_5	2633204	2635594	2391	prediction	transcript	NA	NA	mRNA_4296
jgi|Aurli1|138129|estExt_fgenesh1_kg.C_50330	scaffold_5	2635957	2637420	1464	prediction	transcript	NA	NA	mRNA_4297
jgi|Aurli1|138130|estExt_fgenesh1_kg.C_50331	scaffold_5	2639371	2640114	744	prediction	transcript	NA	NA	mRNA_4298
jgi|Aurli1|32222|fgenesh1_pg.5_#_573	scaffold_5	2642040	2642393	354	prediction	transcript	NA	NA	mRNA_4299
jgi|Aurli1|73149|e_gw1.5.76.1	scaffold_5	2643857	2649874	6018	prediction	transcript	NA	NA	mRNA_4300
jgi|Aurli1|138132|estExt_fgenesh1_kg.C_50333	scaffold_5	2650346	2652311	1966	prediction	transcript	NA	NA	mRNA_4301
jgi|Aurli1|73404|e_gw1.5.549.1	scaffold_5	2655658	2656446	789	prediction	transcript	NA	NA	mRNA_4302
jgi|Aurli1|32226|fgenesh1_pg.5_#_577	scaffold_5	2657923	2658863	941	prediction	transcript	NA	NA	mRNA_4303
jgi|Aurli1|122650|estExt_fgenesh1_pm.C_50318	scaffold_5	2659925	2661778	1854	prediction	transcript	NA	NA	mRNA_4304
jgi|Aurli1|32228|fgenesh1_pg.5_#_579	scaffold_5	2662241	2680182	17942	prediction	transcript	NA	NA	mRNA_4305
jgi|Aurli1|3935|gm1.3935_g	scaffold_5	2681859	2682415	557	prediction	transcript	NA	NA	mRNA_4306
jgi|Aurli1|3936|gm1.3936_g	scaffold_5	2683202	2690329	7128	prediction	transcript	NA	NA	mRNA_4307
jgi|Aurli1|145777|estExt_Genemark1.C_5_t20083	scaffold_5	2696013	2698324	2312	prediction	transcript	NA	NA	mRNA_4308
jgi|Aurli1|138133|estExt_fgenesh1_kg.C_50334	scaffold_5	2700198	2703571	3374	prediction	transcript	NA	NA	mRNA_4309
jgi|Aurli1|3939|gm1.3939_g	scaffold_5	2708392	2710528	2137	prediction	transcript	NA	NA	mRNA_4310
jgi|Aurli1|73070|e_gw1.5.265.1	scaffold_5	2711350	2713326	1977	prediction	transcript	NA	NA	mRNA_4311
jgi|Aurli1|138137|estExt_fgenesh1_kg.C_50338	scaffold_5	2716010	2717057	1048	prediction	transcript	NA	NA	mRNA_4312
jgi|Aurli1|73671|e_gw1.5.146.1	scaffold_5	2730576	2731247	672	prediction	transcript	NA	NA	mRNA_4313
jgi|Aurli1|73506|e_gw1.5.551.1	scaffold_5	2731941	2733059	1119	prediction	transcript	NA	NA	mRNA_4314
jgi|Aurli1|3945|gm1.3945_g	scaffold_5	2734166	2737300	3135	prediction	transcript	NA	NA	mRNA_4315
jgi|Aurli1|43771|fgenesh1_kg.5_#_339_#_isotig02459	scaffold_5	2740723	2743920	3198	prediction	transcript	NA	NA	mRNA_4316
jgi|Aurli1|3947|gm1.3947_g	scaffold_5	2746460	2747401	942	prediction	transcript	NA	NA	mRNA_4317
jgi|Aurli1|73446|e_gw1.5.119.1	scaffold_5	2750054	2750863	810	prediction	transcript	NA	NA	mRNA_4318
jgi|Aurli1|3949|gm1.3949_g	scaffold_5	2759030	2764444	5415	prediction	transcript	NA	NA	mRNA_4319
jgi|Aurli1|32242|fgenesh1_pg.5_#_593	scaffold_5	2770622	2771914	1293	prediction	transcript	NA	NA	mRNA_4320
jgi|Aurli1|43773|fgenesh1_kg.5_#_341_#_isotig07672	scaffold_5	2773261	2774354	1094	prediction	transcript	NA	NA	mRNA_4321
jgi|Aurli1|138141|estExt_fgenesh1_kg.C_50342	scaffold_5	2776019	2776840	822	prediction	transcript	NA	NA	mRNA_4322
jgi|Aurli1|32244|fgenesh1_pg.5_#_595	scaffold_5	2778228	2779336	1109	prediction	transcript	NA	NA	mRNA_4323
jgi|Aurli1|32245|fgenesh1_pg.5_#_596	scaffold_5	2780643	2782616	1974	prediction	transcript	NA	NA	mRNA_4324
jgi|Aurli1|43775|fgenesh1_kg.5_#_343_#_isotig01707	scaffold_5	2786148	2788227	2080	prediction	transcript	NA	NA	mRNA_4325
jgi|Aurli1|60660|gw1.5.445.1	scaffold_5	2794411	2794815	405	prediction	transcript	NA	NA	mRNA_4326
jgi|Aurli1|3955|gm1.3955_g	scaffold_5	2798619	2800022	1404	prediction	transcript	NA	NA	mRNA_4327
jgi|Aurli1|138143|estExt_fgenesh1_kg.C_50344	scaffold_5	2806323	2806908	586	prediction	transcript	NA	NA	mRNA_4328
jgi|Aurli1|32250|fgenesh1_pg.5_#_601	scaffold_5	2806893	2808587	1695	prediction	transcript	NA	NA	mRNA_4329
jgi|Aurli1|3958|gm1.3958_g	scaffold_5	2809313	2810065	753	prediction	transcript	NA	NA	mRNA_4330
jgi|Aurli1|3959|gm1.3959_g	scaffold_5	2810095	2810499	405	prediction	transcript	NA	NA	mRNA_4331
jgi|Aurli1|43780|fgenesh1_kg.5_#_348_#_isotig00440	scaffold_5	2811083	2812332	1250	prediction	transcript	NA	NA	mRNA_4332
jgi|Aurli1|43782|fgenesh1_kg.5_#_350_#_isotig00348	scaffold_5	2812207	2814644	2438	prediction	transcript	NA	NA	mRNA_4333
jgi|Aurli1|3962|gm1.3962_g	scaffold_6	117	605	489	prediction	transcript	NA	NA	mRNA_4334
jgi|Aurli1|3963|gm1.3963_g	scaffold_6	2444	7391	4948	prediction	transcript	NA	NA	mRNA_4335
jgi|Aurli1|3964|gm1.3964_g	scaffold_6	12598	14154	1557	prediction	transcript	NA	NA	mRNA_4336
jgi|Aurli1|3965|gm1.3965_g	scaffold_6	15176	16432	1257	prediction	transcript	NA	NA	mRNA_4337
jgi|Aurli1|32253|fgenesh1_pg.6_#_3	scaffold_6	16542	17063	522	prediction	transcript	NA	NA	mRNA_4338
jgi|Aurli1|129887|estExt_fgenesh1_pg.C_6_t10004	scaffold_6	17794	18858	1065	prediction	transcript	NA	NA	mRNA_4339
jgi|Aurli1|138153|estExt_fgenesh1_kg.C_60002	scaffold_6	19282	22557	3276	prediction	transcript	NA	NA	mRNA_4340
jgi|Aurli1|138154|estExt_fgenesh1_kg.C_60003	scaffold_6	22732	25179	2448	prediction	transcript	NA	NA	mRNA_4341
jgi|Aurli1|3969|gm1.3969_g	scaffold_6	27919	28722	804	prediction	transcript	NA	NA	mRNA_4342
jgi|Aurli1|138155|estExt_fgenesh1_kg.C_60004	scaffold_6	29293	30616	1324	prediction	transcript	NA	NA	mRNA_4343
jgi|Aurli1|32258|fgenesh1_pg.6_#_8	scaffold_6	31216	33039	1824	prediction	transcript	NA	NA	mRNA_4344
jgi|Aurli1|43789|fgenesh1_kg.6_#_5_#_isotig02537	scaffold_6	33968	37046	3079	prediction	transcript	NA	NA	mRNA_4345
jgi|Aurli1|74276|e_gw1.6.276.1	scaffold_6	41317	42396	1080	prediction	transcript	NA	NA	mRNA_4346
jgi|Aurli1|43791|fgenesh1_kg.6_#_7_#_isotig06296	scaffold_6	43816	45186	1371	prediction	transcript	NA	NA	mRNA_4347
jgi|Aurli1|73938|e_gw1.6.288.1	scaffold_6	45818	46215	398	prediction	transcript	NA	NA	mRNA_4348
jgi|Aurli1|129895|estExt_fgenesh1_pg.C_6_t10013	scaffold_6	49601	51970	2370	prediction	transcript	NA	NA	mRNA_4349
jgi|Aurli1|43792|fgenesh1_kg.6_#_8_#_isotig07471	scaffold_6	52854	53953	1100	prediction	transcript	NA	NA	mRNA_4350
jgi|Aurli1|43793|fgenesh1_kg.6_#_9_#_isotig03099	scaffold_6	54077	56633	2557	prediction	transcript	NA	NA	mRNA_4351
jgi|Aurli1|138161|estExt_fgenesh1_kg.C_60010	scaffold_6	59650	60458	809	prediction	transcript	NA	NA	mRNA_4352
jgi|Aurli1|74418|e_gw1.6.810.1	scaffold_6	66895	69750	2856	prediction	transcript	NA	NA	mRNA_4353
jgi|Aurli1|115638|fgenesh1_pm.6_#_10	scaffold_6	72283	73245	963	prediction	transcript	NA	NA	mRNA_4354
jgi|Aurli1|65144|gw1.6.735.1	scaffold_6	73426	73995	570	prediction	transcript	NA	NA	mRNA_4355
jgi|Aurli1|145806|estExt_Genemark1.C_6_t10021	scaffold_6	78642	81384	2743	prediction	transcript	NA	NA	mRNA_4356
jgi|Aurli1|145807|estExt_Genemark1.C_6_t10022	scaffold_6	81873	83729	1857	prediction	transcript	NA	NA	mRNA_4357
jgi|Aurli1|74258|e_gw1.6.355.1	scaffold_6	86202	86888	687	prediction	transcript	NA	NA	mRNA_4358
jgi|Aurli1|3985|gm1.3985_g	scaffold_6	88332	89690	1359	prediction	transcript	NA	NA	mRNA_4359
jgi|Aurli1|32273|fgenesh1_pg.6_#_23	scaffold_6	90426	91155	730	prediction	transcript	NA	NA	mRNA_4360
jgi|Aurli1|32274|fgenesh1_pg.6_#_24	scaffold_6	91771	92217	447	prediction	transcript	NA	NA	mRNA_4361
jgi|Aurli1|43796|fgenesh1_kg.6_#_12_#_isotig06457	scaffold_6	94326	95658	1333	prediction	transcript	NA	NA	mRNA_4362
jgi|Aurli1|3988|gm1.3988_g	scaffold_6	98545	99436	892	prediction	transcript	NA	NA	mRNA_4363
jgi|Aurli1|104123|estExt_Genewise1Plus.C_6_t10039	scaffold_6	108339	110690	2352	prediction	transcript	NA	NA	mRNA_4364
jgi|Aurli1|138164|estExt_fgenesh1_kg.C_60013	scaffold_6	111113	112333	1221	prediction	transcript	NA	NA	mRNA_4365
jgi|Aurli1|74018|e_gw1.6.383.1	scaffold_6	112716	113193	478	prediction	transcript	NA	NA	mRNA_4366
jgi|Aurli1|104130|estExt_Genewise1Plus.C_6_t10049	scaffold_6	113670	119495	5826	prediction	transcript	NA	NA	mRNA_4367
jgi|Aurli1|115645|fgenesh1_pm.6_#_17	scaffold_6	122326	122550	225	prediction	transcript	NA	NA	mRNA_4368
jgi|Aurli1|43799|fgenesh1_kg.6_#_15_#_isotig04542	scaffold_6	123304	125176	1873	prediction	transcript	NA	NA	mRNA_4369
jgi|Aurli1|74569|e_gw1.6.251.1	scaffold_6	125907	126602	696	prediction	transcript	NA	NA	mRNA_4370
jgi|Aurli1|32281|fgenesh1_pg.6_#_31	scaffold_6	128269	134322	6054	prediction	transcript	NA	NA	mRNA_4371
jgi|Aurli1|3996|gm1.3996_g	scaffold_6	134405	139543	5139	prediction	transcript	NA	NA	mRNA_4372
jgi|Aurli1|32283|fgenesh1_pg.6_#_33	scaffold_6	140326	142269	1944	prediction	transcript	NA	NA	mRNA_4373
jgi|Aurli1|115648|fgenesh1_pm.6_#_20	scaffold_6	144988	145269	282	prediction	transcript	NA	NA	mRNA_4374
jgi|Aurli1|115649|fgenesh1_pm.6_#_21	scaffold_6	154174	154431	258	prediction	transcript	NA	NA	mRNA_4375
jgi|Aurli1|3999|gm1.3999_g	scaffold_6	179366	202781	23416	prediction	transcript	NA	NA	mRNA_4376
jgi|Aurli1|43803|fgenesh1_kg.6_#_19_#_isotig09338	scaffold_6	206828	207642	815	prediction	transcript	NA	NA	mRNA_4377
jgi|Aurli1|32285|fgenesh1_pg.6_#_35	scaffold_6	208664	210034	1371	prediction	transcript	NA	NA	mRNA_4378
jgi|Aurli1|4002|gm1.4002_g	scaffold_6	217124	218494	1371	prediction	transcript	NA	NA	mRNA_4379
jgi|Aurli1|65933|gw1.6.770.1	scaffold_6	220024	220392	369	prediction	transcript	NA	NA	mRNA_4380
jgi|Aurli1|73934|e_gw1.6.827.1	scaffold_6	221941	222660	720	prediction	transcript	NA	NA	mRNA_4381
jgi|Aurli1|66241|gw1.6.783.1	scaffold_6	223195	224031	837	prediction	transcript	NA	NA	mRNA_4382
jgi|Aurli1|138170|estExt_fgenesh1_kg.C_60020	scaffold_6	224435	226228	1794	prediction	transcript	NA	NA	mRNA_4383
jgi|Aurli1|74125|e_gw1.6.303.1	scaffold_6	230472	231749	1278	prediction	transcript	NA	NA	mRNA_4384
jgi|Aurli1|43806|fgenesh1_kg.6_#_22_#_isotig05423	scaffold_6	236458	238042	1585	prediction	transcript	NA	NA	mRNA_4385
jgi|Aurli1|43807|fgenesh1_kg.6_#_23_#_isotig09612	scaffold_6	238476	239254	779	prediction	transcript	NA	NA	mRNA_4386
jgi|Aurli1|43808|fgenesh1_kg.6_#_24_#_isotig06969	scaffold_6	239948	241181	1234	prediction	transcript	NA	NA	mRNA_4387
jgi|Aurli1|4009|gm1.4009_g	scaffold_6	241392	242792	1401	prediction	transcript	NA	NA	mRNA_4388
jgi|Aurli1|115655|fgenesh1_pm.6_#_27	scaffold_6	243777	244385	609	prediction	transcript	NA	NA	mRNA_4389
jgi|Aurli1|138176|estExt_fgenesh1_kg.C_60026	scaffold_6	246070	247226	1157	prediction	transcript	NA	NA	mRNA_4390
jgi|Aurli1|138177|estExt_fgenesh1_kg.C_60027	scaffold_6	247380	249989	2610	prediction	transcript	NA	NA	mRNA_4391
jgi|Aurli1|138178|estExt_fgenesh1_kg.C_60028	scaffold_6	253211	255003	1793	prediction	transcript	NA	NA	mRNA_4392
jgi|Aurli1|49729|gw1.6.33.1	scaffold_6	265973	266812	840	prediction	transcript	NA	NA	mRNA_4393
jgi|Aurli1|4015|gm1.4015_g	scaffold_6	268939	270048	1110	prediction	transcript	NA	NA	mRNA_4394
jgi|Aurli1|43815|fgenesh1_kg.6_#_31_#_isotig09943	scaffold_6	274924	275662	739	prediction	transcript	NA	NA	mRNA_4395
jgi|Aurli1|138182|estExt_fgenesh1_kg.C_60032	scaffold_6	276723	281173	4451	prediction	transcript	NA	NA	mRNA_4396
jgi|Aurli1|43817|fgenesh1_kg.6_#_33_#_isotig05957	scaffold_6	281553	282998	1446	prediction	transcript	NA	NA	mRNA_4397
jgi|Aurli1|43818|fgenesh1_kg.6_#_34_#_isotig05783	scaffold_6	285353	287077	1725	prediction	transcript	NA	NA	mRNA_4398
jgi|Aurli1|74331|e_gw1.6.708.1	scaffold_6	288810	289067	258	prediction	transcript	NA	NA	mRNA_4399
jgi|Aurli1|115664|fgenesh1_pm.6_#_36	scaffold_6	291473	292870	1398	prediction	transcript	NA	NA	mRNA_4400
jgi|Aurli1|32308|fgenesh1_pg.6_#_58	scaffold_6	294461	296986	2526	prediction	transcript	NA	NA	mRNA_4401
jgi|Aurli1|4023|gm1.4023_g	scaffold_6	298125	299444	1320	prediction	transcript	NA	NA	mRNA_4402
jgi|Aurli1|32310|fgenesh1_pg.6_#_60	scaffold_6	299819	301294	1476	prediction	transcript	NA	NA	mRNA_4403
jgi|Aurli1|138186|estExt_fgenesh1_kg.C_60036	scaffold_6	302036	308350	6315	prediction	transcript	NA	NA	mRNA_4404
jgi|Aurli1|32312|fgenesh1_pg.6_#_62	scaffold_6	308753	309322	570	prediction	transcript	NA	NA	mRNA_4405
jgi|Aurli1|59885|gw1.6.475.1	scaffold_6	310601	310888	288	prediction	transcript	NA	NA	mRNA_4406
jgi|Aurli1|32314|fgenesh1_pg.6_#_64	scaffold_6	312878	314344	1467	prediction	transcript	NA	NA	mRNA_4407
jgi|Aurli1|49863|gw1.6.35.1	scaffold_6	316719	318263	1545	prediction	transcript	NA	NA	mRNA_4408
jgi|Aurli1|43822|fgenesh1_kg.6_#_38_#_isotig00857	scaffold_6	321724	322860	1137	prediction	transcript	NA	NA	mRNA_4409
jgi|Aurli1|43823|fgenesh1_kg.6_#_39_#_isotig08557	scaffold_6	325663	326599	937	prediction	transcript	NA	NA	mRNA_4410
jgi|Aurli1|4031|gm1.4031_g	scaffold_6	326877	328547	1671	prediction	transcript	NA	NA	mRNA_4411
jgi|Aurli1|4032|gm1.4032_g	scaffold_6	329283	335003	5721	prediction	transcript	NA	NA	mRNA_4412
jgi|Aurli1|104178|estExt_Genewise1Plus.C_6_t10112	scaffold_6	335218	336681	1464	prediction	transcript	NA	NA	mRNA_4413
jgi|Aurli1|32321|fgenesh1_pg.6_#_71	scaffold_6	345227	348724	3498	prediction	transcript	NA	NA	mRNA_4414
jgi|Aurli1|74189|e_gw1.6.776.1	scaffold_6	350928	351245	318	prediction	transcript	NA	NA	mRNA_4415
jgi|Aurli1|74201|e_gw1.6.449.1	scaffold_6	354320	355228	909	prediction	transcript	NA	NA	mRNA_4416
jgi|Aurli1|32324|fgenesh1_pg.6_#_74	scaffold_6	360841	363246	2406	prediction	transcript	NA	NA	mRNA_4417
jgi|Aurli1|65130|gw1.6.734.1	scaffold_6	363509	363787	279	prediction	transcript	NA	NA	mRNA_4418
jgi|Aurli1|43826|fgenesh1_kg.6_#_42_#_isotig06122	scaffold_6	373433	374837	1405	prediction	transcript	NA	NA	mRNA_4419
jgi|Aurli1|129939|estExt_fgenesh1_pg.C_6_t10077	scaffold_6	375966	377205	1240	prediction	transcript	NA	NA	mRNA_4420
jgi|Aurli1|74298|e_gw1.6.144.1	scaffold_6	378755	379711	957	prediction	transcript	NA	NA	mRNA_4421
jgi|Aurli1|129940|estExt_fgenesh1_pg.C_6_t10079	scaffold_6	379989	381435	1447	prediction	transcript	NA	NA	mRNA_4422
jgi|Aurli1|43827|fgenesh1_kg.6_#_43_#_isotig10801	scaffold_6	381682	382319	638	prediction	transcript	NA	NA	mRNA_4423
jgi|Aurli1|4043|gm1.4043_g	scaffold_6	393183	394538	1356	prediction	transcript	NA	NA	mRNA_4424
jgi|Aurli1|32331|fgenesh1_pg.6_#_81	scaffold_6	395708	397237	1530	prediction	transcript	NA	NA	mRNA_4425
jgi|Aurli1|32332|fgenesh1_pg.6_#_82	scaffold_6	397869	399563	1695	prediction	transcript	NA	NA	mRNA_4426
jgi|Aurli1|43829|fgenesh1_kg.6_#_45_#_isotig07438	scaffold_6	400711	401845	1135	prediction	transcript	NA	NA	mRNA_4427
jgi|Aurli1|43830|fgenesh1_kg.6_#_46_#_isotig13053	scaffold_6	402343	403275	933	prediction	transcript	NA	NA	mRNA_4428
jgi|Aurli1|4048|gm1.4048_g	scaffold_6	403462	405327	1866	prediction	transcript	NA	NA	mRNA_4429
